Date,JPM,BAC,WFC,HSBC,C,RY,TD,HDB,AXP,USB,GS,BLK,ITUB,WBK,BNS,LFC,SCHW,PUK,LYG,BBD,SMFG,ING,BK,SPGI,BMO,COF,MFG,BBVA,MMC,BCS,PRU,CM,CS,PGR,MFC,AFL,ALL,AON,TRV,STI,AMTD,MCO,STT,IBN,TROW,MTB,DB,NTRS,SLF,KEY,RF,IX,FITB,WLTW,HIG,BAP,SHG,KB,HBAN,BEN,SIVB,CMA,MKL,L,ETFC,BCH,NMR,EFX,PFG,BSAC,XL,LNC,RJF,AJG,AEG,ACGL,ROL,CINF,FNF,CIB,ZION,AFG,TMK,Y,SEIC,EWBC,WRB,RE,CACC,BRO,AMG,UNM,CBSH,CFR,MKTX,AIZ,BOKF,ORI,PACW,PBCT
17/01/2007, 36.16980,43.170731,26.523981,49.13285,511.070679,27.09356,13.477360, 12.455052, 48.789902,26.402029,185.04138,129.53052, 6.905239, 1.800161,24.14875,10.728771,17.067381,19.802534,20.311489, 6.430159,15.323124,33.122246,33.74429, 52.06902,31.17305, 62.751030,9.662161,12.709737,22.35966,38.472576, 64.319550,42.50861,44.384785,16.219294,21.020256,13.723054, 48.02486, 29.73934, 38.04567,64.784706,14.641158, 59.86652, 60.36812, 3.818809, 35.36142, 84.00245, 97.69673, 46.99429,24.143236,28.040565,27.705790,114.645142,29.476154, 92.39143,71.234962, 31.59890,40.98246,71.00783,16.362143,29.347803, 47.03, 44.46555, 501.05,39.15483,249.462875, 23.86050,14.400609, 35.63093,44.707611, 7.727341,49.510113,54.315720, 26.186375,18.01988,12.418429, 7.345556, 4.778165,27.47155, 7.151743,20.96588,73.265892, 25.743137,23.544394,325.9154,27.558838,30.215261,27.72602, 76.05978, 31.20,10.262976,108.20171,16.204620,25.56223, 38.51978, 11.597974, 45.39116, 40.74490,11.841718,35.348976,12.700907
18/01/2007, 35.96068,43.146442,26.472786,49.52419,511.070679,27.00022,13.422538, 12.131527, 48.608639,26.261751,181.96075,127.18959, 6.884257, 1.812563,24.08272,10.523552,16.633980,19.768171,20.188387, 6.360216,15.032637,33.069221,34.32275, 52.59926,31.16776, 62.168861,9.610286,12.678637,22.13527,38.284843, 64.370728,42.65281,44.262310,16.177973,20.995049,13.685932, 47.85359, 29.71363, 38.29205,64.676491,14.624500, 59.98533, 59.96605, 3.757448, 34.94369, 84.10135, 97.62382, 47.32233,24.240145,28.018110,28.098257,117.224350,29.669481, 92.55177,70.895447, 31.33274,40.94737,70.38644,16.411678,29.152550, 46.97, 45.55325, 497.15,39.00642,246.372009, 23.86050,14.228189, 35.40291,44.722401, 7.759306,49.626488,54.160763, 26.186375,17.93831,12.368704, 7.263333, 4.746802,27.57517, 7.206265,20.97993,73.221848, 25.612427,23.507986,326.8059,27.159117,30.231928,27.29676, 75.61028, 29.70,10.233760,106.68708,16.212641,25.63105, 38.33134, 11.454121, 45.43115, 40.14515,11.775073,35.090809,12.752631
19/01/2007, 36.41626,43.389324,26.355774,50.16007,512.104004,27.23941,13.459088, 12.220943, 47.858932,26.180534,182.79523,126.90538, 7.029228, 1.836412,24.06072,10.302887,16.512634,19.644444,20.302696, 6.504763,14.960017,33.478317,34.38982, 52.35687,31.45341, 64.677887,9.616770,12.854873,22.17870,38.453156, 64.743553,42.96114,44.494354,16.033339,21.190374,13.640244, 47.45153, 30.49353, 38.35176,63.826294,14.549542, 60.54546, 59.93252, 3.792390, 34.92170, 84.10135, 99.46124, 47.30671,24.308561,28.332264,27.524664,119.836678,29.438961, 93.83431,71.196358, 30.90393,41.19693,70.29766,16.347990,28.747421, 46.87, 45.65283, 499.11,39.36818,240.090576, 23.86050,14.730447, 35.56955,44.737183, 7.871181,49.350098,54.111813, 26.471741,18.07634,12.461938, 7.264444, 4.722161,27.69098, 7.218382,20.94479,72.922157, 25.583374,23.515263,320.7951,27.347994,30.290253,27.75128, 74.52526, 28.69,10.317762,107.38004,16.180628,25.82161, 38.01727, 11.472103, 44.96725, 40.46809,11.713561,35.185921,12.784240
22/01/2007, 37.08842,43.437920,26.143700,50.20900,513.795593,27.02939,13.278629, 12.133150, 47.834213,26.055025,185.12480,126.60624, 7.008248, 1.852439,23.61504,10.395567,16.382607,19.692558,20.302696, 6.470564,15.294072,33.099518,34.36248, 51.75089,31.33174, 64.768089,9.791857,12.766752,22.14228,38.284843, 64.465744,42.41414,44.455681,15.874935,21.070662,13.568861, 46.95266, 30.36497, 38.62053,63.949959,14.366322, 60.89341, 59.14503, 3.728472, 34.74581, 84.28500, 98.65189, 47.33795,24.006413,28.122828,27.358614,120.699165,29.148962, 93.60529,70.802856, 30.79303,40.04661,68.70866,16.263069,28.779142, 46.72, 45.33878, 495.90,39.18267,241.287033, 23.88051,14.670478, 35.67479,44.508068, 7.879170,49.291904,53.810089, 26.211548,17.99478,12.287905, 7.184444, 4.697521,27.51421, 7.197179,20.71285,72.745903, 25.365526,23.387842,323.2083,27.233784,30.265255,27.38091, 74.01374, 27.12,10.094974,106.73659,16.084604,25.74750, 38.10800, 11.508068, 44.89526, 40.27587,11.713561,34.628826,12.879066
23/01/2007, 37.21538,43.170731,26.333834,50.39376,512.010437,27.05360,13.322026, 12.337998, 47.405804,26.136238,184.83795,131.74440, 7.046395, 1.888881,23.62054,10.305093,16.330605,19.665066,20.364246, 6.495436,15.453842,33.531345,34.19396, 51.34185,31.51690, 65.637268,9.739978,12.922255,22.08401,38.550259, 64.451134,42.46881,45.396748,16.033339,21.228186,13.594560, 47.17604, 30.51067, 38.68025,63.810822,14.582858, 61.41113, 59.30421, 3.795798, 34.69451, 84.45448, 99.84037, 47.15049,24.109028,28.257465,27.132206,121.072380,29.067173, 93.94885,71.373840, 31.15530,40.88888,69.68514,16.270140,28.720577, 47.29, 45.17790, 496.94,39.28469,238.096466, 23.92053,14.722955, 35.62217,44.648502, 7.909537,49.553749,53.867157, 26.396198,18.07634,12.331413, 7.180000, 4.740084,27.66659, 7.160829,20.64257,72.684219, 25.488976,23.500706,320.5725,27.449028,30.298594,27.72602, 74.96703, 27.90,10.124188,107.36025,16.180628,25.73163, 37.84279, 11.804758, 44.86326, 40.27587,11.718687,34.900574,12.821596
24/01/2007, 37.61121,43.073582,26.736048,50.59488,515.204956,27.30633,13.488786, 12.552601, 48.550987,26.224834,191.32262,128.63304, 7.126513, 1.875335,23.96168,10.291853,16.391275,19.651318,20.518120, 6.523417,15.308599,33.804081,34.44675, 51.81148,31.72320, 65.793053,9.720525,13.036288,21.90920,38.977524, 64.824005,42.66775,45.731926,16.081551,21.360504,13.614549, 47.43664, 30.56208, 38.32937,63.942249,14.982621, 61.42808, 60.07492, 3.846931, 35.62527, 85.56345,100.99239, 47.60350,24.274357,28.399580,27.335979,122.930054,29.282814, 94.63594,72.114594, 31.36971,41.61806,70.70600,16.277216,29.333147, 47.97, 45.65283, 492.00,39.42384,245.973190, 23.91052,14.985328, 35.76249,45.291496, 7.906342,49.910156,54.446205, 27.017292,18.11399,12.368704, 7.253334, 4.766964,27.98965, 7.179002,20.74096,73.556747, 25.677780,23.842930,319.3259,27.936598,30.548584,28.44990, 74.98250, 28.89,10.237412,109.73614,16.332674,25.83749, 37.61943, 11.660908, 44.86326, 40.55268,11.841718,36.531128,12.930787
25/01/2007, 37.49918,42.425842,26.385033,49.98073,506.748047,27.18292,13.507061, 12.167292, 47.595280,26.040258,185.21175,126.92037, 6.939575, 1.855874,23.86264, 9.603375,15.905868,19.232037,20.219168, 6.335342,15.032637,32.849506,34.16025, 50.26623,31.73906, 64.513939,9.623254,12.880789,21.55959,38.537315, 64.019806,42.59315,45.390312,16.129763,21.121073,13.380404, 46.99733, 30.58780, 37.81422,63.277515,14.507907, 60.95280, 58.82668, 3.747221, 34.67253, 84.68053, 99.89141, 47.01774,24.109028,28.309826,27.192587,123.527153,28.933332, 93.30754,70.910858, 30.75606,39.83995,68.89507,16.284302,28.962198, 47.10, 44.88683, 492.00,39.03423,238.993805, 23.75546,14.535544, 35.49062,44.508068, 7.783278,50.055614,53.353371, 26.354229,18.07008,12.095227, 7.175556, 4.710962,27.62394, 7.136594,20.56525,73.301140, 25.605165,23.395126,318.2128,27.185469,31.890182,27.84387, 74.63373, 27.35,10.182628,108.97388,16.127863,25.75280, 37.07502, 11.526047, 44.27937, 40.37583,11.436737,35.715858,12.853200
26/01/2007, 37.11829,42.134373,26.348459,49.69809,513.701477,27.44151,13.573300, 12.193304, 47.661198,26.239607,185.58553,126.52397, 7.090270, 1.842327,23.91216,10.027055,16.278597,19.163298,20.368643, 6.461245,14.960017,32.925270,33.98329, 50.62224,31.82900, 65.161697,9.564892,12.803033,21.67613,38.265423, 64.297607,42.99596,45.035789,16.136648,21.184074,13.406104, 47.25795, 30.62208, 37.82169,63.300735,14.574533, 60.04475, 58.70101, 3.785571, 35.01698, 84.38387,100.69349, 46.88495,24.217348,28.422009,27.268063,122.905167,29.082048, 92.87237,71.998833, 30.38640,40.86548,68.92172,16.284302,28.823074, 46.42, 44.91746, 483.10,39.35890,238.096466, 23.66041,14.632998, 35.12229,44.500687, 7.828028,50.084713,53.573563, 26.253521,18.10144,12.169812, 7.134444, 4.775925,27.39840, 7.112362,20.45983,74.464539, 25.706833,23.333233,316.1201,27.123970,31.590193,28.03746, 74.44002, 26.58,10.208193,109.12237,16.015411,25.78455, 37.43097, 11.472103, 44.26338, 40.44503,11.503381,35.953655,12.787111
29/01/2007, 36.94653,41.664776,26.289965,49.84484,507.969727,27.13588,13.427114, 12.116894, 47.488190,26.121475,183.44711,126.08275, 6.909057, 1.836412,23.69207, 9.797562,15.645823,18.991457,20.417002, 6.277833,14.742149,32.834362,33.63781, 50.53133,31.60682, 64.571320,9.461137,12.803033,21.68341,38.330158, 64.451134,42.86666,44.932659,16.198633,21.020256,13.434656, 47.30261, 30.52781, 38.06060,63.331646,14.374651, 60.46060, 58.34079, 3.719098, 34.67253, 84.87828,100.91221, 47.03335,24.114731,28.235029,27.396358,120.466949,29.067173, 92.84947,72.191734, 30.09067,39.91013,68.78855,16.255991,28.610756, 47.13, 44.80257, 484.46,39.67429,237.298813, 23.51035,14.625502, 35.49938,44.899780, 7.791270,50.499298,53.712212, 26.085663,18.13281,12.194673, 7.166667, 4.816246,27.45937, 7.109333,20.30520,74.076721, 25.561605,23.493427,320.5725,26.820890,31.865177,28.06271, 74.33923, 28.16,10.226453,108.52840,16.007381,25.89572, 37.06107, 11.463113, 44.75129, 40.48346,11.457245,36.089520,12.896301
30/01/2007, 37.47679,42.199146,26.253389,50.00789,509.943207,27.17703,13.472792, 12.336371, 47.793018,26.084568,181.48261,125.73863, 6.981543, 1.859881,23.75810,10.113114,15.975213,18.984587,20.320284, 6.316307,14.814769,33.190426,33.66311, 50.13746,31.76551, 65.719254,9.409260,12.953357,21.55230,38.615005, 65.043304,42.79207,45.557888,16.012680,21.039152,13.534596, 47.65257, 30.51060, 38.52347,63.919041,14.316357, 59.91743, 58.84344, 3.825626, 35.09026, 85.49989,101.61218, 47.22860,24.348461,28.451937,27.320889,118.899551,29.223337, 93.62818,72.971054, 30.27550,41.52448,69.68514,16.362143,28.681528, 46.76, 45.13194, 486.25,39.77633,237.697632, 23.50535,14.872881, 35.55200,45.254562, 7.776886,50.652023,54.348358, 26.320665,18.30222,12.312768, 7.173333, 4.852088,27.42279, 7.166887,20.75502,74.235390, 25.706833,23.664539,321.6055,27.071262,31.748522,28.23948, 73.23096, 28.77,10.270285,109.25105,17.686033,25.93277, 37.38911, 11.508068, 44.59932, 40.53730,11.564900,36.028378,13.092566
31/01/2007, 38.03692,42.571594,26.474501,49.91005,518.023865,27.20054,13.541324, 12.407906, 47.966026,26.283903,184.42062,125.46941, 7.052122, 1.869802,23.75810, 9.749015,16.399946,18.799006,20.395025, 6.327206,14.742149,33.379837,33.71365, 50.81162,31.81933, 65.924248,9.428712,13.000007,21.48676,38.187748, 65.160278,42.59315,45.815723,15.971357,21.240793,13.594560, 44.79341, 30.86346, 37.96354,64.228195,14.732771, 60.73216, 59.52200, 3.762562, 35.16354, 85.68349,103.54438, 47.44730,24.462481,28.549162,27.366177,121.412399,29.669481, 93.58239,73.233414, 31.21444,40.55743,70.59949,16.475374,29.069574, 46.65, 45.42302, 485.10,40.31437,243.081741, 23.64041,15.285181, 36.42020,45.535408, 7.904744,50.186550,54.756119, 26.790678,17.98850,12.281689, 7.176667, 4.887929,27.27039, 7.191120,20.90965,74.755341, 25.648735,23.660898,319.2457,27.356777,31.998497,27.85228, 72.54122, 29.07,10.343328,110.28061,17.669962,26.00159, 37.36119, 11.391188, 44.45536, 40.88332,11.431608,36.211807,13.080936
01/02/2007, 38.24603,42.782101,26.437656,50.17638,514.769531,27.23579,13.566453, 12.681038, 47.842457,26.276516,184.28159,126.63618, 7.167412, 1.886783,24.12124, 9.603375,16.677328,18.957098,20.408207, 6.363007,14.524287,33.644985,33.84848, 51.42517,31.93678, 65.366684,9.350899,13.134774,21.80724,38.718582, 65.803604,42.87163,45.983303,16.301943,21.644060,13.842977, 45.41885, 31.08724, 38.82211,64.831070,14.749427, 61.62328, 60.12520, 3.804320, 35.36875, 85.91656,103.09960, 47.67380,24.872946,28.706221,27.328438,124.754555,29.922316, 94.45270,74.321404, 32.36041,43.66523,75.44637,16.383375,29.628475, 46.84, 45.94389, 488.63,40.85238,242.583206, 23.77546,15.187728, 35.47307,46.333626, 7.887162,50.913887,55.465641, 26.782282,18.05125,12.424642, 7.201111, 4.901369,27.64221, 7.236556,21.09942,75.002167, 26.040880,23.933950,328.0526,27.690611,31.965170,28.26473, 72.69621, 29.60,10.467506,112.28030,17.694067,26.07569, 37.43097, 11.400181, 45.07922, 40.64495,11.554643,36.517532,13.130359
02/02/2007, 38.03692,42.701118,26.430285,50.27963,514.110962,26.91842,13.429391, 12.681038, 47.916603,26.438953,185.52464,126.45663, 7.159777, 1.887354,23.82963, 9.550417,16.755337,19.300772,20.557688, 6.338101,14.306422,33.932877,34.35405, 50.97825,31.75527, 66.260468,9.182297,13.124408,21.34837,38.925735, 66.037560,42.76223,45.918842,16.233070,21.442415,13.905797, 45.56032, 31.37126, 39.14314,65.132492,14.749427, 61.50447, 60.10842, 3.807729, 35.01698, 86.41805,101.98404, 47.37700,24.587902,28.997923,27.509569,124.024773,29.989231, 95.30011,74.120773, 33.02580,44.30473,77.27505,16.475374,29.472265, 47.40, 46.32689, 492.38,40.42567,241.685852, 23.62040,15.120266, 35.99925,46.392742, 7.867983,50.833870,55.694004, 26.782282,17.91321,12.505444, 7.282222, 4.903610,27.95917, 7.324401,21.00805,75.328270, 26.106220,24.046812,326.1826,27.629120,31.915173,28.55933, 72.78922, 30.26,10.496727,111.78533,17.677998,26.28744, 37.72412, 11.202382, 45.69510, 40.69878,11.657168,37.176544,13.083840
05/02/2007, 38.05932,42.814484,26.304991,50.06768,514.957458,27.06536,13.536754, 12.567231, 47.949551,26.372501,184.75974,127.63088, 7.218959, 1.871710,24.08823, 9.676196,16.816006,19.410740,20.390627, 6.448640,14.161178,33.538925,34.79222, 51.31153,31.96348, 66.940994,9.097996,13.124408,21.37022,38.524372, 65.693954,42.92136,45.506329,16.274395,21.738567,13.785871, 45.55288, 31.39708, 39.32231,65.086128,14.682803, 61.18197, 56.19615, 3.785571, 35.25883, 86.02253,101.18926, 48.41576,24.941362,28.997923,27.758623,121.901703,29.989231, 96.05592,74.167068, 32.19036,44.72586,77.55913,16.489532,29.586971, 47.99, 46.02049, 497.38,40.74107,243.281143, 23.70043,14.887873, 35.73616,46.001030, 7.831225,50.790234,55.547215, 26.723528,18.10772,12.449506, 7.272222, 4.885690,27.87384, 7.321373,20.87450,75.257416, 26.098963,24.050451,328.5779,27.673044,31.823519,28.24790, 73.23874, 28.65,10.522396,111.92393,17.645870,26.49918, 37.65432, 11.157431, 45.67909, 40.63726,11.621287,36.898014,13.075118
